product_name,product_current_price,product_old_price,product_url,product_image_url,product_seller,product_availability,product_category,product_subcategory,product_weight,timestamp_timezone,product_brand,product_ram,product_storage,product_discount_amount,product_discount_percentage,product_has_discount,product_measuring_unit,product_count,product_has_image_url,product_has_ram,product_has_storage,date_id,date,day,year,month,quarter,month_name,day_name,day_of_week,day_of_year,week_of_year,is_weekend,is_holyday,holyday_name,is_workday,is_leap_year,is_month_start,is_month_end,is_quarter_start,is_quarter_end,is_year_start,is_year_end,is_week_start,is_week_end,season,is_winter,is_spring,is_summer,is_autumn,time_id,time_12,time_24,hour_12,hour_24,minute,second,meridiem,is_am,is_pm,part_of_day,is_morning,is_afternoon,is_evening,is_night,is_noon,is_midnight,is_midday,product_is_talabat_seller
"Pringles Salt & Vinegar Chips, 40g",65.0,65.0,https://www.talabat.com/egypt/grocery/721022/ziko-candy-palace-ibrahimia-2/chips-crackers/crackers?aid=7067,https://talabat.dhmedia.io/image/product-information-management/64a12869d091d13113ffa1c2.JPG,Ziko candy palace,1,snacks & sweets,"chips, dips & snacks",40.0,Africa/Cairo,pringles,unknown,unknown,0.0,0.0,0,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Frita Sea Salt Chips Fries, 40g",52.0,52.0,https://www.talabat.com/egypt/grocery/721022/ziko-candy-palace-ibrahimia-2/chips-crackers/healthy-savory?aid=7067,https://talabat.dhmedia.io/image/product-information-management/696a1e3f9ae21e4650c5ac82.png,Ziko candy palace,1,snacks & sweets,"chips, dips & snacks",40.0,Africa/Cairo,frita,unknown,unknown,0.0,0.0,0,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
Popz Salt Microwave Popcorn 90 gm,117.0,117.0,https://www.talabat.com/egypt/grocery/721022/ziko-candy-palace-ibrahimia-2/chips-crackers/popcorn?aid=7067,https://talabat.dhmedia.io/image/product-information-management/687a161b63f3b2a164caf22b.jpg,Ziko candy palace,1,snacks & sweets,"chips, dips & snacks",90.0,Africa/Cairo,popz,unknown,unknown,0.0,0.0,0,Gm,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Nutella Biscuits Chocolate Biscuit, 41.4g",45.5,45.5,https://www.talabat.com/egypt/grocery/721022/ziko-candy-palace-ibrahimia-2/chocolates-biscuits/biscuit?aid=7067,https://talabat.dhmedia.io/image/product-information-management/69f052a9ef4f776a8194813b.jpg,Ziko candy palace,1,snacks & sweets,biscuits & cakes,41.4,Africa/Cairo,nutella,unknown,unknown,0.0,0.0,0,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
Spanish candy 250 gm,113.75,334.55882352941177,https://www.talabat.com/egypt/grocery/721022/ziko-candy-palace-ibrahimia-2/chocolates-biscuits/candy-gum?aid=7067,https://images.deliveryhero.io/image/nv-eg/Chocolate%20house/WhatsApp%20Image%202022-09-06%20at%2019.34.51.jpeg,Ziko candy palace,1,snacks & sweets,chocolate & confectionery,250.0,Africa/Cairo,spanish,unknown,unknown,220.80882352941177,66.0,1,Gm,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Galaxy Flutes Chocolate Wafer Roll 2 Fingers, 22.5g",16.25,16.25,https://www.talabat.com/egypt/grocery/721022/ziko-candy-palace-ibrahimia-2/chocolates-biscuits/chocolate-bar?aid=7067,https://talabat.dhmedia.io/image/product-information-management/6891bdfbfd59dc99f981f800.jpg,Ziko candy palace,1,snacks & sweets,chocolate & confectionery,22.5,Africa/Cairo,galaxy,unknown,unknown,0.0,0.0,0,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Kinder Joy Chocolate Egg for Boys Assorted, 20g",84.5,84.5,https://www.talabat.com/egypt/grocery/721022/ziko-candy-palace-ibrahimia-2/chocolates-biscuits/chocolate-filled-gift-boxes?aid=7067,https://talabat.dhmedia.io/image/product-information-management/66bceeac240cafd2c7998701.jpg,Ziko candy palace,1,snacks & sweets,chocolate & confectionery,20.0,Africa/Cairo,kinder joy,unknown,unknown,0.0,0.0,0,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Ritz Krekers Sandwich, 300g",357.5,357.5,https://www.talabat.com/egypt/grocery/721022/ziko-candy-palace-ibrahimia-2/chocolates-biscuits/salted-biscuit?aid=7067,https://talabat.dhmedia.io/image/talabat-nv/UAE/8992760211036.jpg,Ziko candy palace,1,snacks & sweets,biscuits & cakes,300.0,Africa/Cairo,it,unknown,unknown,0.0,0.0,0,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
Starbucks Nespresso ITALIN STYLE 56GM,513.5,513.5,https://www.talabat.com/egypt/grocery/721022/ziko-candy-palace-ibrahimia-2/coffee-tea/coffee-capsules?aid=7067,https://talabat.dhmedia.io/image/talabat-nv/OM/Danco/7613287302113.png,Ziko candy palace,1,beverages,coffee,56.0,Africa/Cairo,nespresso,unknown,unknown,0.0,0.0,0,Gm,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
Karak Tea Premix Saffron 20 g,39.0,39.0,https://www.talabat.com/egypt/grocery/721022/ziko-candy-palace-ibrahimia-2/coffee-tea/herbal-tea?aid=7067,https://talabat.dhmedia.io/image/product-information-management/682753a15286cd3213feb644.jpg,Ziko candy palace,1,beverages,tea,20.0,Africa/Cairo,saffaron,unknown,unknown,0.0,0.0,0,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
Cadbury Original Drinking Hot Chocolate. 250g,455.0,455.0,https://www.talabat.com/egypt/grocery/721022/ziko-candy-palace-ibrahimia-2/coffee-tea/instant-coffee?aid=7067,https://talabat.dhmedia.io/image/product-information-management/696f5c1bc6999487aafaf1b6.jpg,Ziko candy palace,1,beverages,coffee,250.0,Africa/Cairo,cadbury,unknown,unknown,0.0,0.0,0,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
Senso Chai Karak Tea 20 grams,26.0,26.0,https://www.talabat.com/egypt/grocery/721022/ziko-candy-palace-ibrahimia-2/coffee-tea/tea?aid=7067,https://talabat.dhmedia.io/image/talabat-nv/Regional_Images/08908005758839.jpg,Ziko candy palace,1,beverages,tea,20.0,Africa/Cairo,karak,unknown,unknown,0.0,0.0,0,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Lavazza Quality Oro Coffee, 250g",520.0,520.0,https://www.talabat.com/egypt/grocery/721022/ziko-candy-palace-ibrahimia-2/coffee-tea/turkish-ground-coffee?aid=7067,https://talabat.dhmedia.io/image/product-information-management/679d0c83af6a08cd7ded499d.jpg,Ziko candy palace,1,beverages,coffee,250.0,Africa/Cairo,quality,unknown,unknown,0.0,0.0,0,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Samyang Cheese Hot Chicken Flavor Ramen Stir Fried Noodles, 140g",221.0,221.0,https://www.talabat.com/egypt/grocery/721022/ziko-candy-palace-ibrahimia-2/cooking/noodles-soups?aid=7067,https://talabat.dhmedia.io/image/darkstores-qatar/Products/QR_919534.jpg,Ziko candy palace,1,dairy & eggs,"rice, pasta & pulses",140.0,Africa/Cairo,samyang,unknown,unknown,0.0,0.0,0,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Rafael Salgado Olive Oil Special Jar, 250ml",520.0,520.0,https://www.talabat.com/egypt/grocery/721022/ziko-candy-palace-ibrahimia-2/cooking/oil-ghee?aid=7067,https://talabat.dhmedia.io/image/darkstores-eg/EGY_8420701101134.JPG,Ziko candy palace,1,pantry & ingredients,"oil, vinegar & syrups",250.0,Africa/Cairo,raf,unknown,unknown,0.0,0.0,0,Ml,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"A.M.R Fruit Cocktail Light, 820g",234.0,234.0,https://www.talabat.com/egypt/grocery/721022/ziko-candy-palace-ibrahimia-2/fruits-vegetables/fruits?aid=7067,https://talabat.dhmedia.io/image/product-information-management/6805040e666794a73198d984.jpg,Ziko candy palace,1,fresh produce,fruits,820.0,Africa/Cairo,a m r,unknown,unknown,0.0,0.0,0,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Quick Milk Magic Sipper Cookies & Cream Straws, 5 Pieces",65.0,65.0,https://www.talabat.com/egypt/grocery/721022/ziko-candy-palace-ibrahimia-2/ice-cream/bars-cones-sticks?aid=7067,https://talabat.dhmedia.io/image/product-information-management/68d13f14f5575c8fc1040df3.jpg,Ziko candy palace,1,dairy & eggs,dairy & eggs,0.0,Africa/Cairo,quick milk,unknown,unknown,0.0,0.0,0,Piece,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Puck Evaporated Skimmed Milk for Tea & Coffee, 410ml",117.0,117.0,https://www.talabat.com/egypt/grocery/721022/ziko-candy-palace-ibrahimia-2/milk/evaporated-powdered-milk?aid=7067,https://talabat.dhmedia.io/image/product-information-management/687a155b63f3b2a164cadf34.jpg,Ziko candy palace,1,dairy & eggs,dairy & eggs,410.0,Africa/Cairo,for,unknown,unknown,0.0,0.0,0,Ml,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Nestle Crunch Original Milk Chocolate, 31.5g",45.5,45.5,https://www.talabat.com/egypt/grocery/721022/ziko-candy-palace-ibrahimia-2/milk/flavoured-milk?aid=7067,https://talabat.dhmedia.io/image/talabat-nv/SSC_PIM/8690632017884.jpg,Ziko candy palace,1,dairy & eggs,dairy & eggs,31.5,Africa/Cairo,Nestle,unknown,unknown,0.0,0.0,0,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Quick Milk Magic Sipper Chocolate Straws, 5 Pieces",65.0,65.0,https://www.talabat.com/egypt/grocery/721022/ziko-candy-palace-ibrahimia-2/milk/soy-milk-alternatives?aid=7067,https://talabat.dhmedia.io/image/product-information-management/68d13f14f5575c8fc1040df0.jpg,Ziko candy palace,1,dairy & eggs,dairy & eggs,0.0,Africa/Cairo,quick milk,unknown,unknown,0.0,0.0,0,Piece,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
Weight loss diet packet,260.0,260.0,https://www.talabat.com/egypt/grocery/721022/ziko-candy-palace-ibrahimia-2/organic-special-diet/healthy-protein-snacks?aid=7067,https://talabat.dhmedia.io/image/nv-eg/6772504535824.jpg,Ziko candy palace,1,sports & fitness,health & fitness,0.0,Africa/Cairo,gh,unknown,unknown,0.0,0.0,0,Piece,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Doritos Hot Salsa Dip, 300g",513.5,513.5,https://www.talabat.com/egypt/grocery/721022/ziko-candy-palace-ibrahimia-2/organic-special-diet/organic-condiments?aid=7067,https://talabat.dhmedia.io/image/product-information-management/67a86d54e1b86a444b39643f.jpg,Ziko candy palace,1,snacks & sweets,"chips, dips & snacks",300.0,Africa/Cairo,doritos,unknown,unknown,0.0,0.0,0,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"F2O Peach & Jasmine Sparkling Water, 275ml",32.5,37.35632183908046,https://www.talabat.com/egypt/grocery/721022/ziko-candy-palace-ibrahimia-2/water/drinking-water?aid=7067,https://talabat.dhmedia.io/image/product-information-management/6860e263a007291dbf0aaff9.jpg,Ziko candy palace,1,beverages,water,275.0,Africa/Cairo,spark,unknown,unknown,4.856321839080458,12.999999999999995,1,Ml,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Cerelac Wheat Biscuit, 15.5g",10.0,10.0,https://www.talabat.com/egypt/grocery/725493/tmart-fleming-koliyat-tarbya-2/baby-corner/baby-food?aid=7067,https://talabat.dhmedia.io/image/product-information-management/6894a02ee488edae08a7e54a.JPG,talabat mart,1,baby products,baby feeding,15.5,Africa/Cairo,cerelac,unknown,unknown,0.0,0.0,0,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Hero Baby Grow Milk From 1 To 10 Years, 400g",558.5,558.5,https://www.talabat.com/egypt/grocery/725493/tmart-fleming-koliyat-tarbya-2/baby-corner/baby-formula?aid=7067,https://talabat.dhmedia.io/image/product-information-management/69f0754c44d6d6d1aea77c05.jpg,talabat mart,1,baby products,baby products,400.0,Africa/Cairo,hero,unknown,unknown,0.0,0.0,0,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Sanita Happies Aloe Vera Wet Wipes, 72 Pieces",70.0,70.0,https://www.talabat.com/egypt/grocery/725493/tmart-fleming-koliyat-tarbya-2/baby-corner/baby-hygiene?aid=7067,https://talabat.dhmedia.io/image/product-information-management/68ad969fbde21b7f0f332960.jpg,talabat mart,1,baby products,baby products,0.0,Africa/Cairo,happies,unknown,unknown,0.0,0.0,0,Piece,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Hero Baby Grow Milk From 1 To 10 Years, 400g",558.5,558.5,https://www.talabat.com/egypt/grocery/725493/tmart-fleming-koliyat-tarbya-2/baby-corner/diapers?aid=7067,https://talabat.dhmedia.io/image/product-information-management/69f0754c44d6d6d1aea77c05.jpg,talabat mart,1,baby products,diabetes,400.0,Africa/Cairo,hero,unknown,unknown,0.0,0.0,0,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Domty Plain Fino Bread, 4 Pieces",26.94,27.77319587628866,https://www.talabat.com/egypt/grocery/725493/tmart-fleming-koliyat-tarbya-2/bakery/buns-rolls?aid=7067,https://talabat.dhmedia.io/image/product-information-management/67b1cdca142e4a60101c7efc.JPG,talabat mart,1,bakery,tissues,0.0,Africa/Cairo,domty,unknown,unknown,0.8331958762886593,2.9999999999999982,1,Piece,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Rich Bake Rusk, 400g",27.0,27.0,https://www.talabat.com/egypt/grocery/725493/tmart-fleming-koliyat-tarbya-2/bakery/crispbread-rusk?aid=7067,https://talabat.dhmedia.io/image/darkstores-eg/EGY_6223000433027.JPG,talabat mart,1,bakery,bakery,400.0,Africa/Cairo,rich bake,unknown,unknown,0.0,0.0,0,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Rich Bake Lebanese Bread, 20cm",16.0,16.0,https://www.talabat.com/egypt/grocery/725493/tmart-fleming-koliyat-tarbya-2/bakery/flatbread?aid=7067,https://talabat.dhmedia.io/image/darkstores-eg/EGY_6223000434109.jpg,talabat mart,1,bakery,bakery,0.0,Africa/Cairo,rich bake,unknown,unknown,0.0,0.0,0,Piece,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Al Asdekaa Chocolate Cookies, 165g",60.0,60.0,https://www.talabat.com/egypt/grocery/725493/tmart-fleming-koliyat-tarbya-2/bakery/fresh-bakes-pastries?aid=7067,https://talabat.dhmedia.io/image/product-information-management/68ff5ec9271c657a24c1e393.JPG,talabat mart,1,bakery,bakery & pastry,165.0,Africa/Cairo,cola,unknown,unknown,0.0,0.0,0,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Molto Magnum Chocolate & Hazelnut Croissant, 1 Piece",15.0,15.0,https://www.talabat.com/egypt/grocery/725493/tmart-fleming-koliyat-tarbya-2/bakery/packed-bakery?aid=7067,https://talabat.dhmedia.io/image/product-information-management/676e5ff7f8fd5beef0b1397a.png,talabat mart,1,bakery,bakery,0.0,Africa/Cairo,molto magnum,unknown,unknown,0.0,0.0,0,Piece,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Domty Bran Toast, 500g",51.94,53.54639175257732,https://www.talabat.com/egypt/grocery/725493/tmart-fleming-koliyat-tarbya-2/bakery/toast?aid=7067,https://talabat.dhmedia.io/image/product-information-management/6781142adf41953cd4f96d66.JPG,talabat mart,1,bakery,bakery,500.0,Africa/Cairo,domty,unknown,unknown,1.6063917525773235,3.000000000000007,1,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Starville Whitening Night Care Gel, 60g",142.0,142.0,https://www.talabat.com/egypt/grocery/725493/tmart-fleming-koliyat-tarbya-2/beauty/derma-face-care?aid=7067,https://talabat.dhmedia.io/image/product-information-management/69809ed567c58fbb27da47d8.JPG,talabat mart,1,health & beauty,face care,60.0,Africa/Cairo,star,unknown,unknown,0.0,0.0,0,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Vichy Dercos Densi-Solutions Hair Thickening Treatment for Weak and Thinning Hair, 100ml",1904.95,-507.9866666666667,https://www.talabat.com/egypt/grocery/725493/tmart-fleming-koliyat-tarbya-2/beauty/derma-scalp-hair-care?aid=7067,https://talabat.dhmedia.io/image/darkstores/nv-global-catalog/eg/ad8aa996-9aba-485b-a266-b7ed70e16692.JPG,talabat mart,1,health & beauty,hair care,100.0,Africa/Cairo,for,unknown,unknown,0.0,0.0,0,Ml,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Starville Whitening Skin Cream, 60g",110.99,137.02469135802468,https://www.talabat.com/egypt/grocery/725493/tmart-fleming-koliyat-tarbya-2/beauty/derma-skin-care?aid=7067,https://talabat.dhmedia.io/image/darkstores/nv-global-catalog/eg/953ff7bf-c894-4af6-b4c4-ea3dd62859fa.png,talabat mart,1,health & beauty,beauty kit,60.0,Africa/Cairo,star,unknown,unknown,26.034691358024688,18.999999999999996,1,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Cosrx Advanced Snail 96 Mucin Power Essence, 100ml",849.97,-566.6466666666666,https://www.talabat.com/egypt/grocery/725493/tmart-fleming-koliyat-tarbya-2/beauty/korean-skin-care?aid=7067,https://talabat.dhmedia.io/image/darkstores/nv-global-catalog/eg/5511ff8e-166c-4a0b-b42f-4a36c53ec7f1.jpg,talabat mart,1,health & beauty,beauty kit,100.0,Africa/Cairo,advanced,unknown,unknown,0.0,0.0,0,Ml,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
Haj Arafa Tent Rose 9ml,123.95,123.95,https://www.talabat.com/egypt/grocery/725493/tmart-fleming-koliyat-tarbya-2/beauty/makeup?aid=7067,https://talabat.dhmedia.io/image/product-information-management/69982cccb8ece0130fcdfa8f.jpg,talabat mart,1,health & beauty,makeup brushes,9.0,Africa/Cairo,haj arafa,unknown,unknown,0.0,0.0,0,Ml,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Mood Hawaii Fragrant Body Splash For Women, 175ml",210.0,-599.9999999999999,https://www.talabat.com/egypt/grocery/725493/tmart-fleming-koliyat-tarbya-2/beauty/perfumes?aid=7067,https://talabat.dhmedia.io/image/product-information-management/68c29a2a5d9e5c3043f783e4.JPG,talabat mart,1,health & beauty,perfume,175.0,Africa/Cairo,hawaii,unknown,unknown,0.0,0.0,0,Ml,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Juhayna Classic Apple Juice, 235ml",10.0,10.0,https://www.talabat.com/egypt/grocery/725493/tmart-fleming-koliyat-tarbya-2/beverages/juices?aid=7067,https://talabat.dhmedia.io/image/darkstores-eg/EGY_6222014330490.JPG,talabat mart,1,beverages,juices,235.0,Africa/Cairo,Juhayna,unknown,unknown,0.0,0.0,0,Ml,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"V7 Vitamin Pineapple Sparkling Drink, 300ml",15.0,15.0,https://www.talabat.com/egypt/grocery/725493/tmart-fleming-koliyat-tarbya-2/beverages/malt-non-alcoholic?aid=7067,https://talabat.dhmedia.io/image/product-information-management/68dbcb0ff4f1c9b8a1e80865.jpg,talabat mart,1,beverages,ink,300.0,Africa/Cairo,spark,unknown,unknown,0.0,0.0,0,Ml,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
